time,altitude,velocity,accel_bias,alt (bmp),accx,accy,accz,vert_accel, gyro[0], gyro[1], gyro[2]
1684198333169112993,520.6745,-0.1178,-0.0047,521.0782,4.8322,-4.7651,8.4248,-0.7131,178.4668,-233.8257,-79.5898
1684198333170245786,520.6744,-0.1210,-0.0047,521.0782,4.9017,-4.6575,8.1223,-0.6436,169.7998,-231.8115,-74.4629
1684198333175590379,520.6743,-0.1238,-0.0047,521.0782,4.8274,-4.7149,7.6650,-0.5941,158.5083,-232.5439,-70.0073
1684198333184111965,520.6742,-0.1265,-0.0047,521.0782,4.8658,-4.7914,7.3911,-0.5542,145.0806,-234.4971,-66.2842
1684198333185246924,520.6741,-0.1290,-0.0047,521.0782,4.8921,-4.8130,7.2767,-0.5189,132.0190,-236.0229,-65.0024
1684198333194100420,520.6739,-0.1314,-0.0047,521.0782,4.7532,-4.8560,7.0219,-0.4967,121.3379,-235.4736,-66.2842
1684198333195278540,520.6738,-0.1337,-0.0047,521.0782,4.7556,-4.9158,6.8742,-0.4796,112.6099,-231.8726,-70.0073
1684198333203268204,520.6736,-0.1360,-0.0047,521.0782,4.9640,-4.9709,6.8051,-0.4599,107.3608,-224.7925,-74.3408
1684198333209096310,520.6735,-0.1381,-0.0047,521.0782,5.2012,-4.9182,6.5836,-0.4449,105.5908,-214.0503,-78.5522
1684198333210232310,520.6733,-0.1402,-0.0047,521.0782,5.4863,-4.8154,6.3549,-0.4342,106.5063,-202.8809,-81.4209
1684198333219097305,520.6731,-0.1422,-0.0047,521.0782,5.8097,-4.5977,6.1882,-0.4261,108.9478,-192.6270,-83.0688
1684198333220227723,520.6729,-0.1443,-0.0047,521.0782,6.0996,-4.2795,5.8738,-0.4284,111.9385,-181.7627,-83.4961
1684198333225531447,520.6727,-0.1464,-0.0047,521.1107,6.2313,-4.0810,5.3760,-0.4487,114.7461,-169.9829,-82.4585
1684198333232371112,520.6725,-0.1488,-0.0048,521.1107,6.1690,-3.8729,4.8901,-0.4909,115.5396,-156.4331,-80.5054
1684198333235299601,520.6723,-0.1514,-0.0048,521.1107,6.0636,-3.6767,4.9472,-0.5348,115.1733,-139.1602,-77.7588
1684198333240316825,520.6721,-0.1543,-0.0048,521.1107,6.0349,-3.5738,4.3660,-0.6002,115.9668,-114.8071,-75.4395
1684198333249096165,520.6718,-0.1573,-0.0048,521.1107,6.0588,-3.3394,5.4427,-0.6259,120.3003,-92.6514,-74.0356
1684198333250247497,520.6716,-0.1605,-0.0048,521.1107,5.8145,-3.1696,5.2569,-0.6671,126.8921,-65.0635,-72.7539
1684198333259079580,520.6713,-0.1639,-0.0048,521.1107,5.6707,-3.2174,5.6737,-0.6947,136.7798,-47.5464,-70.1294
1684198333260235994,520.6711,-0.1675,-0.0048,521.1107,5.6923,-3.0930,5.1402,-0.7422,145.6299,-35.2783,-67.5049
1684198333265255634,520.6708,-0.1714,-0.0048,521.1107,5.8073,-2.8395,5.0782,-0.7901,151.0620,-26.1841,-66.2842
1684198333274076469,520.6705,-0.1756,-0.0048,521.1107,5.7809,-2.3682,4.6257,-0.8601,153.0762,-16.2354,-68.4204
1684198333275604620,520.6701,-0.1803,-0.0048,521.0957,5.5605,-1.9855,4.1088,-0.9578,152.7710,-9.6436,-72.8760
1684198333284066673,520.6697,-0.1857,-0.0048,521.0957,4.8298,-1.7080,3.3251,-1.1061,150.2686,-4.5166,-77.6367
1684198333285198383,520.6693,-0.1920,-0.0048,521.0957,4.5878,-1.6338,2.9750,-1.2687,145.9961,1.7090,-78.0029
1684198333294103705,520.6689,-0.1989,-0.0048,521.0957,4.6573,-1.5190,3.7301,-1.3942,143.2495,11.0474,-77.5146
1684198333295273117,520.6684,-0.2063,-0.0048,521.0957,4.6549,-1.1769,4.3279,-1.4947,147.2778,26.8555,-81.1768
1684198333304052666,520.6679,-0.2141,-0.0048,521.0957,4.5232,-0.8947,4.4994,-1.5904,157.8979,44.5557,-86.0596
1684198333305180334,520.6674,-0.2224,-0.0048,521.0957,4.2908,-0.4784,4.8162,-1.6799,170.1660,60.4248,-90.3320
1684198333314046079,520.6668,-0.2310,-0.0048,521.0957,4.3531,-0.0431,5.5903,-1.7360,182.9224,70.9229,-91.6748
1684198333315176080,520.6661,-0.2395,-0.0048,521.0957,5.0430,0.1962,6.8527,-1.7196,197.9370,74.6460,-91.0034
1684198333324140435,520.6655,-0.2477,-0.0048,521.0957,5.8145,0.3684,7.7055,-1.6468,215.1489,74.4019,-90.7593
1684198333325547479,520.6647,-0.2553,-0.0048,521.0957,6.2649,0.6387,8.3200,-1.5396,231.0181,73.9746,-91.1865
1684198333330189175,520.6640,-0.2622,-0.0048,521.0957,6.4062,0.9927,8.8607,-1.4115,242.4316,71.7773,-89.6606
1684198333339034214,520.6632,-0.2684,-0.0048,521.0957,6.4925,1.2559,9.5372,-1.2589,248.9624,67.9321,-84.8389
1684198333340205668,520.6624,-0.2738,-0.0048,521.0957,6.5595,1.4114,9.7968,-1.0997,249.3896,66.3452,-77.6367
1684198333349032210,520.6616,-0.2785,-0.0049,521.0957,6.3343,1.4592,9.6277,-0.9600,243.1030,70.8008,-69.6411
1684198333350170668,520.6607,-0.2828,-0.0049,521.0957,5.9199,1.4425,9.0036,-0.8631,228.6987,85.2051,-61.7065
1684198333359030455,520.6598,-0.2867,-0.0049,521.0957,5.4767,1.5621,8.3105,-0.8109,206.3599,107.7271,-54.5654
1684198333360192952,520.6589,-0.2907,-0.0049,521.0957,4.8202,1.6506,7.6197,-0.8069,178.9551,131.8359,-50.3540
1684198333367315951,520.6580,-0.2948,-0.0049,521.0957,4.2405,1.7367,6.8385,-0.8505,148.7427,154.3579,-49.6216
1684198333370169825,520.6571,-0.2993,-0.0049,521.0957,3.8787,1.9017,6.3930,-0.9189,118.1030,176.0254,-51.3916
1684198333379021030,520.6561,-0.3042,-0.0049,521.0656,3.3948,1.9448,6.5717,-0.9880,91.4917,193.2373,-54.5654
1684198333380203440,520.6551,-0.3092,-0.0049,521.0656,2.9563,1.8419,7.4196,-1.0277,72.9370,198.4863,-57.0068
1684198333389012485,520.6541,-0.3143,-0.0049,521.0656,2.7048,1.4712,8.2152,-1.0373,65.0635,190.7959,-58.7769
1684198333390145569,520.6530,-0.3194,-0.0049,521.0656,2.7767,1.1602,8.6320,-1.0265,65.2466,178.0396,-59.6313
1684198333399004773,520.6519,-0.3242,-0.0049,521.0656,3.2654,1.0190,8.8488,-0.9949,67.9321,168.1519,-60.3027
1684198333400169436,520.6508,-0.3288,-0.0049,521.0656,3.8811,1.2941,9.3299,-0.9275,71.1060,163.8794,-62.3779
1684198333405122503,520.6497,-0.3329,-0.0049,521.0656,4.2405,1.5070,9.7753,-0.8339,74.9512,164.4287,-63.9648
1684198333413991163,520.6485,-0.3364,-0.0049,521.0656,4.3555,1.4855,10.1636,-0.7250,79.5288,164.0015,-63.1104
1684198333415158909,520.6474,-0.3393,-0.0049,521.0656,4.2524,1.3970,10.5519,-0.6065,83.0078,160.5835,-59.4482
1684198333423226104,520.6462,-0.3417,-0.0049,521.0656,4.2213,1.2678,10.9044,-0.4794,85.0220,155.4565,-54.3823
1684198333428989635,520.6450,-0.3433,-0.0049,521.0656,4.5136,1.3085,11.1068,-0.3435,85.1440,151.0010,-49.7437
1684198333430122011,520.6438,-0.3442,-0.0049,521.0656,4.7244,1.4783,11.0735,-0.2109,82.5195,151.4893,-47.6074
1684198333438985714,520.6426,-0.3446,-0.0049,521.0656,4.6477,1.6338,10.8734,-0.0946,75.9277,156.6772,-47.3633
1684198333440131880,520.6415,-0.3446,-0.0049,521.0656,4.2884,1.6841,10.1779,-0.0224,65.1855,164.0625,-47.4854
1684198333445129899,520.6403,-0.3445,-0.0049,521.0656,3.8116,1.8946,9.4943,0.0081,50.1709,173.4619,-47.5464
1684198333453991519,520.6391,-0.3444,-0.0049,521.0656,3.4379,2.1075,8.8178,0.0014,32.4707,185.3638,-48.7061
1684198333458983080,520.6379,-0.3446,-0.0049,521.0656,2.7910,1.9831,8.0532,-0.0519,14.2822,199.9512,-51.0864
1684198333460116914,520.6367,-0.3452,-0.0049,521.0656,2.1130,1.6338,7.4959,-0.1418,-2.0142,217.4683,-53.5889
1684198333465091311,520.6355,-0.3464,-0.0050,521.0656,1.2817,1.3683,6.9480,-0.2663,-15.6250,238.4033,-55.0537
1684198333473969096,520.6343,-0.3484,-0.0050,521.0656,0.5582,1.2009,6.7027,-0.4057,-26.3062,258.4229,-55.0537
1684198333475506871,520.6331,-0.3509,-0.0050,521.0509,0.1485,0.9377,7.0719,-0.5260,-31.7383,275.1465,-54.4434
1684198333483225908,520.6319,-0.3539,-0.0050,521.0509,-0.2300,0.7344,7.7984,-0.6089,-30.4565,289.4287,-55.4199
1684198333485088469,520.6307,-0.3571,-0.0050,521.0509,-0.5534,0.6124,8.3486,-0.6624,-22.6440,302.0630,-58.5327
1684198333493959921,520.6294,-0.3605,-0.0050,521.0509,-0.7762,0.5095,8.7154,-0.6954,-11.7188,312.2559,-65.1245
1684198333495087714,520.6281,-0.3639,-0.0050,521.0509,-0.9511,0.5478,9.2132,-0.7003,-0.4272,319.6411,-74.2188
1684198333503279432,520.6268,-0.3672,-0.0050,521.0509,-1.1763,0.6411,9.6039,-0.6833,10.1929,323.0591,-84.1675
1684198333508960768,520.6255,-0.3704,-0.0050,521.0509,-1.4039,0.9162,9.6848,-0.6586,19.2261,321.1670,-92.3462
1684198333510088811,520.6242,-0.3735,-0.0050,521.0509,-1.5836,1.1745,9.6086,-0.6343,25.3296,315.0635,-98.5718
1684198333518960721,520.6229,-0.3764,-0.0050,521.0509,-1.7034,1.4616,9.5300,-0.6099,28.0151,309.0210,-103.8818
1684198333520110136,520.6215,-0.3792,-0.0050,521.0509,-1.7800,1.7391,9.7920,-0.5692,29.4800,306.3965,-108.4595
1684198333525394613,520.6201,-0.3817,-0.0050,521.0358,-1.8495,1.9544,9.9397,-0.5191,30.7617,309.2041,-112.4268
1684198333534010686,520.6188,-0.3839,-0.0050,521.0358,-2.1370,2.1649,10.2208,-0.4529,33.5083,316.1621,-115.3564
1684198333535152685,520.6174,-0.3857,-0.0050,521.0358,-2.6832,2.2773,10.3565,-0.3773,37.1704,327.7588,-116.3330
1684198333543223796,520.6160,-0.3871,-0.0050,521.0358,-3.2606,2.3132,10.3280,-0.3001,39.9170,341.2476,-115.4175
1684198333545064485,520.6146,-0.3881,-0.0050,521.0358,-3.8068,2.1936,10.4185,-0.2162,41.1987,352.4170,-113.4644
1684198333553937353,520.6131,-0.3886,-0.0050,521.0358,-4.3004,2.1410,10.4756,-0.1263,41.5039,357.1777,-112.4268
1684198333555062939,520.6117,-0.3886,-0.0050,521.0358,-4.9855,2.0333,10.6471,-0.0225,41.3208,354.0649,-112.5488
1684198333563225536,520.6103,-0.3880,-0.0050,521.0358,-5.4671,1.8013,10.9210,0.0962,40.7715,343.3838,-114.5020
1684198333568936200,520.6089,-0.3868,-0.0050,521.0358,-5.8001,1.5070,11.3379,0.2332,40.3442,328.7354,-118.7744
1684198333570064619,520.6075,-0.3847,-0.0050,521.0358,-5.9918,1.4209,11.7642,0.3876,41.1987,313.9038,-125.1831
1684198333575375342,520.6062,-0.3819,-0.0050,521.0208,-6.2577,1.4138,12.0191,0.5526,42.5415,299.4385,-131.5308
1684198333583226110,520.6048,-0.3782,-0.0050,521.0208,-6.4973,1.4281,12.1406,0.7211,42.7246,284.0576,-136.4746
1684198333585055175,520.6034,-0.3737,-0.0051,521.0208,-6.5260,1.5357,12.0929,0.8820,40.3442,270.5078,-140.4419
1684198333593923086,520.6021,-0.3684,-0.0051,521.0208,-6.2936,1.6338,12.1025,1.0320,35.1562,261.1084,-143.8599
1684198333595059753,520.6008,-0.3625,-0.0051,521.0208,-5.9558,1.7176,12.0882,1.1670,27.2827,257.2632,-146.2402
1684198333603227475,520.5995,-0.3560,-0.0051,521.0208,-5.5557,1.7654,12.1430,1.2878,17.7612,256.3477,-146.7896
1684198333608912768,520.5983,-0.3490,-0.0051,521.0208,-5.2371,1.7295,11.9643,1.3851,7.5684,255.3711,-144.5923
1684198333610045852,520.5971,-0.3416,-0.0051,521.0208,-4.8610,1.5932,11.6380,1.4510,-3.3569,251.7090,-139.2822
1684198333618906014,520.5960,-0.3341,-0.0051,521.0208,-4.5016,1.5788,11.1449,1.4811,-15.6250,242.9810,-131.7139
1684198333620070344,520.5949,-0.3266,-0.0051,521.0208,-4.2740,1.5692,10.7043,1.4830,-29.0527,228.5767,-123.0469
1684198333628905884,520.5938,-0.3192,-0.0051,520.9910,-3.9602,1.4951,10.3375,1.4579,-43.2129,210.1440,-114.8071
1684198333630043134,520.5927,-0.3121,-0.0051,520.9910,-3.8260,1.4520,10.0707,1.4167,-56.3965,191.2842,-107.1777
1684198333638896297,520.5917,-0.3051,-0.0051,520.9910,-3.9530,1.3587,9.7515,1.3661,-67.4438,172.9736,-99.6094
1684198333640028715,520.5907,-0.2985,-0.0051,520.9910,-4.1255,1.1865,9.6729,1.3172,-75.6226,153.9917,-91.0645
1684198333645014444,520.5897,-0.2920,-0.0051,520.9910,-4.2213,0.9975,9.5086,1.2648,-81.3599,136.7798,-82.5806
1684198333653909434,520.5887,-0.2859,-0.0051,520.9910,-4.2620,0.7727,9.6301,1.2182,-84.4116,122.8027,-75.3784
1684198333655104717,520.5878,-0.2798,-0.0051,520.9910,-4.4537,0.6076,10.0683,1.1947,-85.1440,110.9009,-68.4204
1684198333663228320,520.5870,-0.2737,-0.0051,520.9910,-4.9448,0.3684,10.4066,1.1989,-82.2754,96.4355,-60.7300
1684198333665014559,520.5861,-0.2675,-0.0051,520.9910,-5.5318,0.0478,10.5614,1.2260,-78.0029,77.4536,-52.6123
1684198333673876846,520.5853,-0.2611,-0.0051,520.9910,-5.9654,-0.1794,10.5114,1.2630,-74.7681,58.1055,-47.0581
1684198333675333799,520.5845,-0.2545,-0.0051,520.9910,-6.4206,-0.1770,10.4304,1.3103,-74.5850,41.4429,-45.4102
1684198333683226853,520.5838,-0.2475,-0.0051,520.9910,-6.7249,0.0550,10.6281,1.3735,-77.4536,28.9917,-46.0815
1684198333685004967,520.5831,-0.2402,-0.0051,520.9910,-6.7967,0.3684,10.7615,1.4418,-82.0923,20.0806,-46.9360
1684198333693873087,520.5824,-0.2326,-0.0051,520.9910,-6.8063,0.6076,10.6852,1.5047,-88.2568,13.1226,-46.4478
1684198333695009629,520.5818,-0.2248,-0.0051,520.9910,-6.6769,0.9162,10.0588,1.5373,-96.8628,7.8735,-44.0674
1684198333703226885,520.5812,-0.2171,-0.0051,520.9910,-6.4374,1.2104,8.9060,1.5176,-110.7788,7.9956,-40.0391
1684198333708861435,520.5807,-0.2098,-0.0052,520.9910,-6.0948,1.5142,7.9699,1.4523,-131.1646,12.8784,-34.9121
1684198333710002102,520.5801,-0.2028,-0.0052,520.9910,-6.0516,1.6936,7.7198,1.3786,-154.3579,16.9067,-28.2593
1684198333718891718,520.5797,-0.1961,-0.0052,520.9910,-6.0469,1.5525,7.8746,1.3132,-173.9502,14.5874,-19.8975
1684198333720026468,520.5792,-0.1898,-0.0052,520.9910,-6.1091,1.0095,7.9961,1.2572,-186.4014,1.6479,-10.8643
1684198333728854760,520.5788,-0.1836,-0.0052,520.9910,-6.2912,0.2105,8.0508,1.2128,-192.0776,-18.8599,-3.6011
1684198333729986886,520.5784,-0.1776,-0.0052,520.9910,-6.7249,-0.4713,7.9889,1.1842,-193.1152,-44.4946,1.0986
1684198333738846506,520.5781,-0.1715,-0.0052,520.9910,-7.4148,-0.9114,8.4248,1.1975,-190.1855,-74.1577,3.7842
1684198333739996171,520.5777,-0.1651,-0.0052,520.9910,-7.9922,-1.2415,9.4443,1.2686,-182.6782,-105.8960,4.4556
1684198333747263650,520.5775,-0.1581,-0.0052,520.9910,-8.2198,-1.3348,10.3446,1.3783,-169.5557,-138.0005,2.4414
1684198333753847311,520.5772,-0.1505,-0.0052,520.9910,-8.6031,-1.0645,10.7329,1.5087,-152.8320,-169.1895,-5.0659
1684198333754979979,520.5770,-0.1421,-0.0052,520.9910,-9.0775,-0.8683,10.7662,1.6476,-136.9019,-202.0264,-18.0054
1684198333763228522,520.5768,-0.1333,-0.0052,520.9910,-9.0703,-1.0430,10.1112,1.7537,-125.4883,-237.6709,-33.3862
1684198333764972059,520.5767,-0.1242,-0.0052,520.9910,-8.3923,-1.1889,9.2656,1.8001,-121.3379,-272.6440,-48.5840
1684198333773840511,520.5766,-0.1152,-0.0052,520.9910,-7.5298,-0.7918,8.3367,1.7771,-125.1831,-303.3447,-61.7676
1684198333775324502,520.5766,-0.1067,-0.0052,520.9613,-6.4110,-0.1722,7.2315,1.6720,-136.1084,-329.5288,-69.7021
1684198333783228471,520.5766,-0.0991,-0.0052,520.9613,-5.0526,0.3421,6.8337,1.5129,-154.9683,-349.2432,-69.0918
1684198333784955426,520.5766,-0.0924,-0.0052,520.9613,-3.4834,0.7918,7.0766,1.3271,-174.0723,-362.6709,-61.5234
1684198333793823545,520.5766,-0.0865,-0.0052,520.9613,-2.0340,0.9880,7.9175,1.1507,-185.6079,-372.3145,-48.9502
1684198333794961587,520.5767,-0.0813,-0.0052,520.9613,-1.2673,1.0119,9.3990,1.0324,-184.5703,-382.0801,-32.4707
1684198333803224587,520.5768,-0.0762,-0.0052,520.9613,-0.7906,0.5287,10.9949,0.9895,-168.3350,-395.1416,-11.1694
1684198333808852721,520.5769,-0.0713,-0.0052,520.9613,-0.4312,-0.2273,11.3045,0.9696,-140.4419,-414.0015,10.7422
1684198333809986056,520.5770,-0.0667,-0.0052,520.9613,-0.6900,-0.4162,10.0421,0.9052,-112.1826,-431.2134,29.3579
1684198333818815555,520.5772,-0.0626,-0.0052,520.9613,-1.6339,-0.0789,8.7368,0.7978,-95.5811,-442.2607,45.6543
1684198333820001465,520.5774,-0.0592,-0.0052,520.9613,-2.5491,0.3636,8.0413,0.6709,-89.8438,-447.6929,62.1948
1684198333828821258,520.5776,-0.0565,-0.0052,520.9613,-3.4235,0.2153,7.3125,0.5265,-88.0737,-449.3408,77.2095
1684198333829960341,520.5778,-0.0546,-0.0053,520.9613,-3.8380,-0.2607,6.4740,0.3562,-88.0737,-445.8618,87.2803
1684198333838922113,520.5780,-0.0537,-0.0053,520.9613,-4.0680,-1.0310,5.4784,0.1545,-89.9048,-438.9038,89.1113
1684198333840094192,520.5782,-0.0539,-0.0053,520.9613,-4.2093,-1.7463,5.1449,-0.0480,-93.3838,-431.2134,83.1299
1684198333844932234,520.5784,-0.0550,-0.0053,520.9613,-4.2285,-2.4950,5.2211,-0.2319,-94.9097,-421.9360,73.6084
1684198333853799728,520.5786,-0.0568,-0.0053,520.9613,-3.8452,-3.2437,5.5546,-0.3868,-92.5293,-412.0483,62.9272
1684198333854936104,520.5788,-0.0593,-0.0053,520.9613,-3.8476,-3.5475,6.0620,-0.5104,-85.7544,-403.0151,52.3071
1684198333863224307,520.5790,-0.0620,-0.0053,520.9613,-3.8979,-3.8346,7.3267,-0.5687,-74.7070,-400.6958,42.6636
1684198333868799200,520.5791,-0.0646,-0.0053,520.9613,-3.3445,-4.0140,9.1870,-0.5382,-55.7251,-406.9824,33.6304
1684198333869976570,520.5793,-0.0669,-0.0053,520.9613,-2.4437,-4.1886,9.9754,-0.4722,-30.1514,-414.1846,23.4375
1684198333875269420,520.5794,-0.0688,-0.0053,520.9910,-1.6411,-3.9662,10.1850,-0.4046,-6.6528,-414.8560,12.5122
1684198333883226298,520.5796,-0.0705,-0.0053,520.9910,-1.0326,-3.3633,10.3137,-0.3444,9.2163,-411.1328,3.9062
1684198333884915634,520.5798,-0.0718,-0.0053,520.9910,-0.4528,-2.6624,10.7257,-0.2785,17.9443,-410.2783,0.7935
1684198333889931358,520.5799,-0.0729,-0.0053,520.9910,0.0982,-2.1768,10.4375,-0.2353,21.7285,-414.3677,2.3804
1684198333898786104,520.5801,-0.0740,-0.0053,520.9910,0.3833,-1.6386,9.6467,-0.2396,18.1274,-416.3208,6.1646
1684198333899962182,520.5802,-0.0753,-0.0053,520.9910,0.2132,-1.2894,8.8059,-0.2933,6.1035,-409.0576,11.5356
1684198333908777976,520.5804,-0.0772,-0.0053,520.9910,0.2683,-1.6099,7.8936,-0.3837,-12.2070,-390.3809,18.2495
1684198333909910893,520.5805,-0.0795,-0.0053,520.9910,0.5175,-2.3036,7.2243,-0.4881,-33.9355,-359.2529,23.6206
1684198333918770930,520.5806,-0.0824,-0.0053,520.9910,0.5989,-2.7294,6.7146,-0.6045,-55.4810,-320.5566,24.5972
1684198333919901681,520.5807,-0.0858,-0.0053,520.9910,0.7738,-2.9208,7.0576,-0.6958,-73.9136,-282.2266,24.7803
1684198333928842331,520.5808,-0.0896,-0.0053,520.9910,0.9391,-3.2964,7.3101,-0.7644,-86.8530,-247.0093,24.4751
1684198333929909842,520.5808,-0.0936,-0.0053,520.9910,1.1691,-3.2868,7.1481,-0.8336,-93.2007,-219.4824,21.4844
1684198333938758339,520.5809,-0.0980,-0.0053,520.9910,1.9334,-3.2772,6.8099,-0.8992,-95.0928,-208.3130,16.4185
1684198333939891923,520.5809,-0.1027,-0.0053,520.9910,2.7431,-3.2724,6.7146,-0.9490,-94.8486,-199.8901,10.4980
1684198333948755001,520.5809,-0.1075,-0.0053,520.9910,3.2103,-3.3490,6.7217,-0.9847,-92.2241,-184.5703,5.4321
1684198333949884461,520.5808,-0.1126,-0.0053,520.9910,3.1648,-3.5260,6.2859,-1.0342,-86.3037,-166.3818,4.1504
1684198333958750414,520.5808,-0.1179,-0.0054,520.9910,3.2319,-3.9351,6.0477,-1.0816,-78.2471,-155.5176,7.5073
1684198333959886289,520.5807,-0.1233,-0.0054,520.9910,3.7206,-4.2580,6.3073,-1.0985,-67.3218,-153.1982,10.4980
1684198333964872435,520.5806,-0.1286,-0.0054,520.9910,4.5184,-4.2795,6.7003,-1.0790,-52.3682,-152.6489,10.0708
1684198333973743345,520.5804,-0.1338,-0.0054,520.9910,4.9879,-4.0810,6.8265,-1.0474,-34.9121,-147.7661,6.8970
1684198333975228461,520.5803,-0.1388,-0.0054,521.0061,5.2587,-3.8155,6.7384,-1.0188,-18.7988,-140.9912,4.1504
1684198333983529621,520.5801,-0.1436,-0.0054,521.0061,5.4886,-3.7413,6.7670,-0.9856,-6.4087,-135.8643,4.3945
1684198333985047441,520.5799,-0.1483,-0.0054,521.0061,5.6036,-3.7269,6.3787,-0.9656,1.5869,-128.4790,6.7139
1684198333993748085,520.5797,-0.1531,-0.0054,521.0061,5.3976,-3.5667,5.8261,-0.9756,4.6997,-116.3330,9.5215
1684198333994891751,520.5795,-0.1581,-0.0054,521.0061,5.0550,-3.9279,5.3045,-1.0066,4.8828,-98.1445,11.4136
1684198334003226406,520.5792,-0.1632,-0.0054,521.0061,4.6382,-4.7197,4.9091,-1.0464,3.3569,-77.9419,9.9487
1684198334004855168,520.5789,-0.1686,-0.0054,521.0061,4.3435,-5.4086,4.3470,-1.0996,1.7090,-60.6689,4.6997
1684198334013729120,520.5786,-0.1744,-0.0054,521.0061,3.9290,-5.8129,3.5562,-1.1827,0.0000,-46.3867,-3.2349
1684198334014862954,520.5782,-0.1808,-0.0054,521.0061,3.4355,-5.9708,2.8869,-1.2969,-2.4414,-33.6304,-12.4512
1684198334023231605,520.5778,-0.1878,-0.0054,521.0061,3.4044,-5.9134,2.7082,-1.4139,-4.3945,-18.6768,-21.2402
1684198334025186944,520.5774,-0.1953,-0.0054,520.9910,3.2462,-5.3751,3.2918,-1.5184,-1.4038,2.8076,-29.3579
1684198334029877216,520.5770,-0.2035,-0.0054,520.9910,4.0823,-5.2316,1.6126,-1.6597,6.7139,41.6260,-33.3252
1684198334034858571,520.5764,-0.2116,-0.0054,520.9910,5.2826,-5.0115,5.2283,-1.6320,23.4985,64.0259,-35.1562
1684198334043226556,520.5759,-0.2199,-0.0054,520.9910,5.9031,-4.4087,3.1513,-1.6786,40.1001,103.6377,-40.8325
1684198334044851568,520.5753,-0.2285,-0.0054,520.9910,6.0205,-3.8370,2.8654,-1.7432,58.4106,129.5776,-45.7153
1684198334053715730,520.5746,-0.2376,-0.0054,520.9910,5.7977,-3.1337,2.2104,-1.8506,72.6318,140.8081,-47.1802
1684198334054848189,520.5740,-0.2473,-0.0054,520.9910,5.5701,-2.7557,2.3986,-1.9606,85.6323,140.2588,-45.0439
1684198334063225381,520.5732,-0.2574,-0.0054,520.9910,5.3856,-2.6337,3.2942,-2.0392,100.7690,133.9111,-40.9546
1684198334064825230,520.5724,-0.2677,-0.0054,520.9910,5.0526,-2.6553,4.6495,-2.0701,123.3521,125.1221,-38.3301
1684198334073705348,520.5716,-0.2780,-0.0054,520.9910,4.3818,-2.5524,5.7618,-2.0745,153.8086,117.9810,-37.3535
1684198334078712741,520.5707,-0.2881,-0.0055,521.0061,3.6176,-2.2175,7.4863,-2.0334,189.1479,114.0137,-37.3535
1684198334079865697,520.5698,-0.2975,-0.0055,521.0061,3.3972,-1.7893,10.0755,-1.8987,229.9194,113.1592,-36.9873
1684198334088708154,520.5688,-0.3056,-0.0055,521.0061,4.0201,-1.5429,12.5265,-1.6541,276.3062,118.2251,-37.7197
1684198334089842030,520.5679,-0.3123,-0.0055,521.0061,4.8753,-1.1602,13.4173,-1.3643,319.3359,127.3804,-39.0625
1684198334098702276,520.5668,-0.3177,-0.0055,521.0061,5.7067,-0.5382,12.9314,-1.0928,345.4590,132.5073,-40.3442
1684198334099836068,520.5658,-0.3219,-0.0055,521.0061,6.3631,0.3110,12.1120,-0.8597,349.4873,132.7515,-41.9922
1684198334107264315,520.5647,-0.3252,-0.0055,521.0061,6.7752,0.9449,11.0425,-0.6777,332.8247,131.8970,-44.3115
1684198334109813400,520.5637,-0.3279,-0.0055,521.0061,6.7225,1.4161,9.7253,-0.5649,301.3306,132.8125,-46.3867
1684198334118690394,520.5626,-0.3305,-0.0055,521.0061,6.6769,1.4592,8.2319,-0.5239,260.3149,134.7046,-46.6309
1684198334119828477,520.5615,-0.3331,-0.0055,521.0061,6.4541,1.2319,7.0266,-0.5422,215.9424,136.2915,-45.8374
1684198334128686599,520.5604,-0.3361,-0.0055,521.0061,5.7019,0.9497,6.0691,-0.6174,174.7437,135.7422,-45.5322
1684198334129820933,520.5592,-0.3396,-0.0055,521.0061,4.8011,0.8588,5.6951,-0.7241,141.4185,134.2163,-44.6167
1684198334138683387,520.5581,-0.3436,-0.0055,521.0061,4.2812,1.1243,5.9619,-0.8244,120.3003,133.9722,-41.5649
1684198334139822053,520.5569,-0.3479,-0.0055,521.0061,4.2141,1.4353,6.7075,-0.8873,113.2812,136.0474,-37.2314
1684198334148682507,520.5557,-0.3525,-0.0055,521.0061,4.0248,1.4544,7.2934,-0.9232,119.6899,140.1978,-33.6914
1684198334149818258,520.5545,-0.3570,-0.0055,521.0061,3.3708,1.2965,8.1295,-0.9291,134.0942,146.6675,-30.3955
1684198334158682837,520.5533,-0.3613,-0.0055,521.0061,2.3550,0.9258,9.7611,-0.8743,153.6865,150.5737,-25.2686
1684198334159832377,520.5521,-0.3648,-0.0055,521.0061,2.0627,0.2584,11.9334,-0.7231,179.7485,145.8740,-18.9209
1684198334168701121,520.5508,-0.3672,-0.0055,521.0061,2.5012,-0.3062,13.6174,-0.4922,211.8530,133.7280,-15.0757
1684198334169836247,520.5495,-0.3681,-0.0055,521.0061,3.1025,-0.4593,14.6011,-0.2172,242.8589,119.1406,-15.9302
1684198334178662289,520.5483,-0.3677,-0.0055,521.0061,3.6343,0.0383,15.0132,0.0725,264.7705,102.1118,-20.9351
1684198334179803123,520.5470,-0.3659,-0.0055,521.0061,4.2333,0.8731,14.5225,0.3357,272.5220,86.0596,-26.4893
