time,altitude,velocity,accel_bias,alt (bmp),accx,accy,accz,vert_accel,gyro[0],gyro[1],gyro[2]
1684208827946305998,523.5749,-0.5107,-0.0131,525.2173,-0.1054,0.1387,9.7325,0.0156,-0.3662,-0.0610,0.0000
1684208827955149289,523.5745,-0.5103,-0.0131,525.2474,-0.1126,0.1148,9.8111,0.0151,-0.1831,0.1221,0.0000
1684208827956286037,523.5740,-0.5099,-0.0132,525.2474,-0.1294,0.1268,9.7777,0.0129,-0.1831,0.1221,0.0000
1684208827965172242,523.5736,-0.5095,-0.0132,525.2474,-0.1413,0.0837,9.8301,0.0135,-0.2441,-0.0610,0.0610
1684208827966304448,523.5731,-0.5091,-0.0132,525.2474,-0.1054,0.1196,9.8230,0.0137,-0.2441,0.0610,0.0610
1684208827975133990,523.5727,-0.5087,-0.0132,525.2474,-0.1461,0.1053,9.8135,0.0134,-0.1831,0.0610,0.0000
1684208827976265322,523.5723,-0.5083,-0.0132,525.2474,-0.1030,0.1268,9.7658,0.0107,-0.1831,0.0000,0.0000
1684208827985174608,523.5718,-0.5079,-0.0132,525.2474,-0.1294,0.1603,9.7944,0.0096,-0.1831,-0.0610,0.0610
1684208827986307647,523.5714,-0.5076,-0.0133,525.2474,-0.1342,0.1387,9.7420,0.0059,-0.2441,0.0610,0.0000
1684208827995150605,523.5710,-0.5072,-0.0133,525.2474,-0.1485,0.1100,9.8635,0.0085,-0.1221,-0.0610,0.0610
1684208827996338182,523.5706,-0.5068,-0.0133,525.2474,-0.1150,0.1172,9.7611,0.0058,-0.2441,-0.0610,0.0000
1684208828005166225,523.5701,-0.5065,-0.0133,525.2775,-0.1222,0.1555,9.7968,0.0051,-0.1221,0.0000,0.1221
1684208828006306597,523.5698,-0.5061,-0.0133,525.2775,-0.1413,0.0718,9.8015,0.0046,-0.0610,0.0000,0.1221
1684208828015113683,523.5694,-0.5058,-0.0133,525.2775,-0.1126,0.0981,9.7658,0.0024,-0.1831,0.0000,0.0000
1684208828016252347,523.5690,-0.5054,-0.0134,525.2775,-0.1318,0.1292,9.8182,0.0029,-0.2441,-0.0610,0.0000
1684208828025169425,523.5686,-0.5051,-0.0134,525.2775,-0.1605,0.1005,9.7801,0.0015,-0.0610,0.0000,0.0000
1684208828026317547,523.5683,-0.5047,-0.0134,525.2775,-0.1270,0.1387,9.8444,0.0033,-0.0610,0.0610,0.0000
1684208828031241592,523.5679,-0.5044,-0.0134,525.2775,-0.1366,0.1435,9.7896,0.0023,-0.2441,0.0000,0.0610
1684208828040101633,523.5675,-0.5040,-0.0134,525.2775,-0.1150,0.1100,9.7634,0.0001,-0.0610,0.0000,0.0000
1684208828041239505,523.5672,-0.5037,-0.0135,525.2775,-0.1270,0.0742,9.8373,0.0017,-0.1831,0.0000,0.0610
1684208828050091296,523.5668,-0.5034,-0.0135,525.2775,-0.1246,0.1316,9.7325,-0.0021,-0.2441,-0.0610,0.0000
1684208828051559144,523.5665,-0.5030,-0.0135,525.3169,-0.1629,0.1172,9.8206,-0.0012,-0.0610,0.0000,0.1831
1684208828060091418,523.5661,-0.5027,-0.0135,525.3169,-0.1150,0.1100,9.7968,-0.0016,-0.1831,0.0000,0.1221
1684208828061229832,523.5658,-0.5024,-0.0135,525.3169,-0.1725,0.1196,9.7706,-0.0033,0.0000,0.0000,0.0610
1684208828070082123,523.5655,-0.5020,-0.0135,525.3169,-0.1629,0.1316,9.7325,-0.0068,-0.1831,0.0000,0.0000
1684208828071209955,523.5652,-0.5018,-0.0136,525.3169,-0.1222,0.1340,9.7277,-0.0103,-0.2441,-0.0610,0.1221
1684208828080094910,523.5649,-0.5015,-0.0136,525.3169,-0.1222,0.1507,9.7777,-0.0112,-0.2441,-0.0610,0.0610
1684208828081237490,523.5646,-0.5012,-0.0136,525.3169,-0.1318,0.1459,9.7753,-0.0122,-0.1831,-0.0610,0.0610
1684208828090076449,523.5643,-0.5009,-0.0136,525.3169,-0.1461,0.1076,9.8254,-0.0106,-0.1831,0.0610,0.1221
1684208828091206281,523.5640,-0.5006,-0.0136,525.3169,-0.1533,0.1387,9.7420,-0.0132,-0.1831,0.0000,0.0000
1684208828100071196,523.5637,-0.5003,-0.0136,525.3169,-0.1509,0.1220,9.7944,-0.0131,-0.1831,-0.0610,0.0000
1684208828101527586,523.5635,-0.5000,-0.0137,525.3018,-0.1557,0.1029,9.7825,-0.0136,-0.1831,0.0000,0.0000
1684208828109114639,523.5631,-0.4998,-0.0137,525.3018,-0.1318,0.1220,9.7611,-0.0152,-0.2441,0.0000,0.1221
1684208828111236646,523.5628,-0.4995,-0.0137,525.3018,-0.1030,0.0837,9.7920,-0.0151,-0.3052,-0.0610,0.0610
1684208828120065730,523.5625,-0.4992,-0.0137,525.3018,-0.1198,0.1411,9.8111,-0.0141,-0.4272,-0.0610,0.0000
1684208828121201144,523.5622,-0.4990,-0.0137,525.3018,-0.1150,0.1005,9.7777,-0.0148,0.0000,0.0610,0.0610
1684208828130194175,523.5619,-0.4987,-0.0137,525.3018,-0.1437,0.1435,9.7825,-0.0153,-0.1221,0.0000,0.0000
1684208828135069599,523.5616,-0.4984,-0.0138,525.3018,-0.1294,0.1172,9.8254,-0.0135,-0.2441,0.0000,0.0000
1684208828136196014,523.5613,-0.4982,-0.0138,525.3018,-0.1318,0.1244,9.7372,-0.0163,-0.3662,-0.0610,0.0000
1684208828145087636,523.5610,-0.4979,-0.0138,525.3018,-0.1653,0.0933,9.7944,-0.0160,-0.2441,-0.0610,0.0000
1684208828146216217,523.5607,-0.4976,-0.0138,525.3018,-0.1126,0.1124,9.8325,-0.0139,-0.1221,-0.0610,0.0000
1684208828151496611,523.5604,-0.4973,-0.0138,525.2967,-0.1318,0.0909,9.8349,-0.0117,-0.2441,0.0000,-0.1221
1684208828160046258,523.5601,-0.4971,-0.0139,525.2967,-0.1174,0.1722,9.7372,-0.0146,-0.1831,0.0610,0.0000
1684208828161180422,523.5599,-0.4968,-0.0139,525.2967,-0.0767,0.1292,9.8397,-0.0122,-0.1831,0.1221,0.0610
1684208828170048671,523.5596,-0.4965,-0.0139,525.2967,-0.1078,0.1029,9.7444,-0.0147,-0.1831,0.0610,0.0000
1684208828171173794,523.5593,-0.4962,-0.0139,525.2967,-0.1150,0.1005,9.7968,-0.0144,-0.2441,0.0000,0.1831
1684208828180040251,523.5590,-0.4960,-0.0139,525.2967,-0.1054,0.0550,9.7801,-0.0150,-0.3052,0.1221,0.0000
1684208828181226453,523.5587,-0.4957,-0.0139,525.2967,-0.1198,0.0526,9.7944,-0.0148,-0.2441,0.0610,0.0610
1684208828190040747,523.5584,-0.4954,-0.0140,525.2967,-0.1605,0.0981,9.8444,-0.0121,-0.2441,0.0000,0.2441
1684208828191174870,523.5581,-0.4951,-0.0140,525.2967,-0.1270,0.1292,9.8039,-0.0116,-0.3662,-0.0610,0.1221
1684208828200066200,523.5578,-0.4948,-0.0140,525.2967,-0.1198,0.0837,9.8230,-0.0102,-0.1221,0.0000,0.0610
1684208828201523173,523.5575,-0.4945,-0.0140,525.3415,-0.1006,0.1100,9.7420,-0.0129,-0.2441,0.0610,0.0000
1684208828210025449,523.5573,-0.4943,-0.0140,525.3415,-0.1198,0.0861,9.7658,-0.0143,-0.1831,-0.1831,-0.1221
1684208828211154405,523.5571,-0.4940,-0.0140,525.3415,-0.1270,0.1316,9.7730,-0.0152,-0.2441,0.0000,0.0000
1684208828220087357,523.5569,-0.4937,-0.0141,525.3415,-0.1342,0.1005,9.8015,-0.0147,-0.2441,-0.0610,0.0610
1684208828221219605,523.5567,-0.4934,-0.0141,525.3415,-0.1342,0.1029,9.8135,-0.0135,-0.2441,-0.0610,0.1831
1684208828230039523,523.5564,-0.4931,-0.0141,525.3415,-0.1222,0.1053,9.8373,-0.0113,-0.3052,-0.0610,0.1221
1684208828231180854,523.5562,-0.4928,-0.0141,525.3415,-0.1222,0.0718,9.8301,-0.0095,-0.3052,-0.0610,0.0000
1684208828236147271,523.5560,-0.4925,-0.0141,525.3415,-0.0958,0.1722,9.7992,-0.0094,-0.1831,0.0610,0.0000
1684208828241201807,523.5558,-0.4922,-0.0142,525.3415,-0.1270,0.1627,9.7920,-0.0096,0.0000,0.0610,0.0610
1684208828250014643,523.5556,-0.4919,-0.0142,525.3415,-0.1390,0.0933,9.8397,-0.0075,-0.1831,-0.0610,0.0000
1684208828251478824,523.5554,-0.4915,-0.0142,525.3213,-0.1461,0.1005,9.8397,-0.0054,-0.1831,-0.0610,0.0610
1684208828260013181,523.5552,-0.4912,-0.0142,525.3213,-0.1461,0.0933,9.7539,-0.0077,-0.3052,0.0000,0.0000
1684208828261171843,523.5549,-0.4909,-0.0142,525.3213,-0.1246,0.0933,9.7825,-0.0085,-0.1831,0.0610,0.1221
1684208828270000386,523.5547,-0.4906,-0.0142,525.3213,-0.1653,0.1507,9.7801,-0.0093,-0.1831,-0.0610,0.0000
1684208828271127968,523.5545,-0.4903,-0.0143,525.3213,-0.1102,0.0789,9.8135,-0.0085,-0.2441,-0.0610,0.0000
1684208828279997716,523.5542,-0.4900,-0.0143,525.3213,-0.1390,0.0957,9.7682,-0.0099,-0.1221,0.0000,0.0000
1684208828281201583,523.5540,-0.4897,-0.0143,525.3213,-0.1366,0.1340,9.8420,-0.0076,-0.1831,-0.0610,0.0000
1684208828289999254,523.5538,-0.4894,-0.0143,525.3213,-0.1030,0.1029,9.8230,-0.0064,-0.2441,-0.0610,0.0000
1684208828291133876,523.5536,-0.4891,-0.0143,525.3213,-0.1342,0.1411,9.7896,-0.0069,-0.3052,-0.0610,0.0610
1684208828299988667,523.5534,-0.4887,-0.0143,525.3213,-0.1509,0.1220,9.7873,-0.0075,-0.2441,0.0610,0.0000
1684208828301470597,523.5532,-0.4884,-0.0144,525.3039,-0.1413,0.1316,9.8373,-0.0055,-0.1221,-0.0610,0.0000
1684208828309988747,523.5529,-0.4881,-0.0144,525.3039,-0.1605,0.1244,9.7658,-0.0072,-0.1831,-0.0610,0.0000
1684208828311114620,523.5527,-0.4878,-0.0144,525.3039,-0.1318,0.1364,9.8206,-0.0061,-0.1831,0.0000,0.0610
1684208828319985452,523.5525,-0.4874,-0.0144,525.3039,-0.1342,0.0694,9.8516,-0.0035,0.0000,0.0000,0.0000
1684208828321144864,523.5522,-0.4871,-0.0144,525.3039,-0.1222,0.1124,9.7730,-0.0050,-0.1831,-0.0610,0.0000
1684208828329144261,523.5520,-0.4868,-0.0145,525.3039,-0.1533,0.1292,9.7730,-0.0064,-0.1221,0.0000,0.0610
1684208828331141902,523.5518,-0.4865,-0.0145,525.3039,-0.1030,0.1316,9.7444,-0.0092,-0.1831,-0.0610,0.0000
1684208828339983944,523.5516,-0.4862,-0.0145,525.3039,-0.1366,0.1387,9.8325,-0.0074,-0.3052,0.0610,0.0000
1684208828341211810,523.5513,-0.4859,-0.0145,525.3039,-0.1294,0.1268,9.8158,-0.0065,-0.2441,-0.0610,0.1221
1684208828349974441,523.5511,-0.4855,-0.0145,525.3039,-0.1318,0.0765,9.8087,-0.0060,-0.1831,-0.0610,0.1221
1684208828352111613,523.5509,-0.4852,-0.0145,525.2710,-0.1294,0.1220,9.8635,-0.0029,-0.2441,-0.0610,0.0000
1684208828359980687,523.5506,-0.4849,-0.0146,525.2710,-0.1246,0.1627,9.7468,-0.0057,-0.3052,-0.0610,0.0610
1684208828361156181,523.5504,-0.4846,-0.0146,525.2710,-0.1342,0.1268,9.7849,-0.0064,-0.3052,0.0610,-0.1221
1684208828369108165,523.5501,-0.4843,-0.0146,525.2710,-0.1557,0.0933,9.7229,-0.0102,-0.2441,-0.0610,0.0000
1684208828374964266,523.5499,-0.4840,-0.0146,525.2710,-0.1126,0.1148,9.8087,-0.0096,0.0000,0.0000,0.0610
1684208828376099763,523.5496,-0.4837,-0.0146,525.2710,-0.1366,0.1316,9.7372,-0.0126,-0.3052,-0.0610,0.1221
1684208828384977511,523.5494,-0.4834,-0.0146,525.2710,-0.1006,0.1148,9.7587,-0.0143,-0.3662,0.0610,0.1221
1684208828386163546,523.5491,-0.4832,-0.0147,525.2710,-0.1270,0.1029,9.7920,-0.0143,0.0000,0.0610,0.0610
1684208828394955884,523.5489,-0.4829,-0.0147,525.2710,-0.1078,0.1483,9.6753,-0.0201,-0.2441,-0.0610,0.0610
1684208828396085882,523.5486,-0.4826,-0.0147,525.2710,-0.1318,0.0933,9.8301,-0.0179,-0.2441,0.0000,0.0000
1684208828404952255,523.5484,-0.4824,-0.0147,525.3011,-0.1725,0.0957,9.7753,-0.0185,-0.2441,0.0000,0.1221
1684208828406087211,523.5482,-0.4821,-0.0147,525.3011,-0.1485,0.0909,9.7849,-0.0186,-0.3052,-0.0610,0.0000
1684208828411080543,523.5480,-0.4819,-0.0147,525.3011,-0.1485,0.1148,9.7134,-0.0223,-0.2441,0.0000,0.1221
1684208828419946291,523.5478,-0.4817,-0.0148,525.3011,-0.1006,0.0909,9.7658,-0.0232,-0.2441,0.1221,0.1221
1684208828421111495,523.5476,-0.4814,-0.0148,525.3011,-0.1390,0.0885,9.8278,-0.0209,-0.1831,0.0610,0.0000
1684208828429972036,523.5474,-0.4812,-0.0148,525.3011,-0.1222,0.1316,9.7873,-0.0208,-0.1221,-0.0610,0.0000
1684208828431103284,523.5472,-0.4809,-0.0148,525.3011,-0.1366,0.1124,9.7539,-0.0224,-0.0610,-0.1221,0.0610
1684208828437348938,523.5470,-0.4807,-0.0148,525.3011,-0.1222,0.0550,9.7920,-0.0220,-0.2441,0.0610,0.0000
1684208828444936241,523.5468,-0.4804,-0.0149,525.3011,-0.1246,0.0622,9.8492,-0.0187,-0.2441,-0.0610,0.0610
1684208828446070739,523.5466,-0.4802,-0.0149,525.3011,-0.0958,0.0981,9.7301,-0.0216,-0.0610,0.0000,0.0610
1684208828454932571,523.5464,-0.4799,-0.0149,525.3110,-0.1845,0.0789,9.8659,-0.0175,-0.1831,-0.0610,0.0610
1684208828456111399,523.5463,-0.4796,-0.0149,525.3110,-0.1174,0.1172,9.8230,-0.0157,-0.1831,0.0610,0.0000
1684208828464923734,523.5461,-0.4794,-0.0149,525.3110,-0.1126,0.1005,9.7515,-0.0177,-0.1831,-0.0610,0.0000
1684208828466065065,523.5459,-0.4791,-0.0149,525.3110,-0.1246,0.1076,9.7849,-0.0179,-0.1831,0.1221,0.0610
1684208828474916773,523.5457,-0.4788,-0.0150,525.3110,-0.1437,0.1387,9.8206,-0.0162,-0.3052,-0.0610,0.0000
1684208828476045396,523.5456,-0.4785,-0.0150,525.3110,-0.1246,0.1148,9.8087,-0.0153,-0.1831,0.0610,0.0000
1684208828484910478,523.5454,-0.4783,-0.0150,525.3110,-0.1342,0.1005,9.8373,-0.0129,-0.3052,-0.0610,0.0000
1684208828486069390,523.5452,-0.4780,-0.0150,525.3110,-0.1581,0.1435,9.7944,-0.0128,-0.1831,0.0000,0.0000
1684208828493112693,523.5451,-0.4777,-0.0150,525.3110,-0.1413,0.1100,9.8135,-0.0118,-0.1831,0.1221,-0.1221
1684208828496043930,523.5449,-0.4774,-0.0150,525.3110,-0.1677,0.1268,9.7611,-0.0134,-0.2441,-0.0610,0.0000
1684208828504908345,523.5448,-0.4771,-0.0151,525.3083,-0.1629,0.0957,9.8254,-0.0118,-0.3052,-0.0610,-0.1221
1684208828509904969,523.5446,-0.4768,-0.0151,525.3083,-0.1629,0.1316,9.8206,-0.0104,-0.2441,-0.1831,0.1831
1684208828511031967,523.5444,-0.4765,-0.0151,525.3083,-0.1318,0.1076,9.7753,-0.0114,-0.3052,-0.0610,0.0610
1684208828519902298,523.5443,-0.4762,-0.0151,525.3083,-0.1533,0.0957,9.7896,-0.0117,-0.3662,0.0000,0.0610
1684208828521067752,523.5441,-0.4759,-0.0151,525.3083,-0.1366,0.1244,9.7277,-0.0150,-0.3052,-0.0610,0.0000
1684208828529893795,523.5440,-0.4756,-0.0152,525.3083,-0.1485,0.0837,9.7706,-0.0160,-0.3052,-0.0610,0.0000
1684208828531023668,523.5438,-0.4754,-0.0152,525.3083,-0.1533,0.1172,9.7706,-0.0169,-0.2441,-0.0610,0.0000
1684208828539753427,523.5437,-0.4751,-0.0152,525.3083,-0.1270,0.1100,9.7753,-0.0176,-0.0610,0.0000,0.0000
1684208828541081452,523.5435,-0.4748,-0.0152,525.3083,-0.1581,0.1076,9.8444,-0.0148,0.0000,0.0000,0.0610
1684208828549886288,523.5434,-0.4745,-0.0152,525.3083,-0.1485,0.1244,9.8397,-0.0123,-0.1221,0.0000,0.0610
1684208828551339304,523.5432,-0.4742,-0.0152,525.3028,-0.0910,0.0694,9.8111,-0.0115,-0.3052,-0.0610,0.0000
1684208828559885159,523.5431,-0.4739,-0.0153,525.3028,-0.1318,0.1076,9.8039,-0.0110,0.0000,0.1831,0.0610
1684208828561017866,523.5429,-0.4736,-0.0153,525.3028,-0.1342,0.1053,9.8349,-0.0090,-0.1221,0.0000,0.0610
1684208828569067717,523.5428,-0.4733,-0.0153,525.3028,-0.1174,0.1531,9.8063,-0.0086,-0.1221,0.0000,0.0610
1684208828570993239,523.5426,-0.4730,-0.0153,525.3028,-0.1006,0.1364,9.8516,-0.0059,-0.2441,0.0000,0.0000
1684208828576044733,523.5425,-0.4726,-0.0153,525.3028,-0.1773,0.1076,9.8230,-0.0047,-0.2441,-0.0610,0.0000
1684208828584879692,523.5423,-0.4723,-0.0153,525.3028,-0.1629,0.1053,9.7611,-0.0067,-0.2441,0.0000,0.0610
1684208828586055687,523.5422,-0.4720,-0.0154,525.3028,-0.1078,0.1483,9.8301,-0.0051,-0.1831,-0.0610,0.1831
1684208828594871689,523.5420,-0.4716,-0.0154,525.3028,-0.1318,0.0789,9.7801,-0.0062,-0.0610,0.0000,0.0000
1684208828596006728,523.5419,-0.4713,-0.0154,525.3028,-0.1342,0.1292,9.8230,-0.0050,-0.2441,-0.0610,0.0000
1684208828604867310,523.5418,-0.4710,-0.0154,525.3477,-0.1150,0.1100,9.8230,-0.0039,-0.2441,-0.0610,0.0000
1684208828606048721,523.5417,-0.4706,-0.0154,525.3477,-0.1246,0.1220,9.8135,-0.0033,-0.1831,-0.1831,0.0610
1684208828614868473,523.5416,-0.4703,-0.0155,525.3477,-0.1150,0.1268,9.7491,-0.0060,-0.3052,-0.0610,0.1221
1684208828616006721,523.5415,-0.4699,-0.0155,525.3477,-0.1509,0.1340,9.8730,-0.0024,-0.1831,0.0000,0.0610
1684208828624864261,523.5415,-0.4696,-0.0155,525.3477,-0.1437,0.1076,9.7587,-0.0046,-0.3052,0.0000,0.0610
1684208828626032881,523.5414,-0.4693,-0.0155,525.3477,-0.1557,0.1124,9.7777,-0.0057,-0.2441,-0.0610,0.0000
1684208828630978092,523.5413,-0.4689,-0.0155,525.3477,-0.1557,0.1124,9.7992,-0.0058,0.0000,0.0000,0.0000
1684208828639882004,523.5413,-0.4686,-0.0155,525.3477,-0.1294,0.1172,9.7968,-0.0059,-0.0610,0.0000,0.0610
1684208828642152583,523.5412,-0.4683,-0.0156,525.3477,-0.1126,0.1029,9.7706,-0.0074,-0.3662,-0.0610,0.0610
1684208828649071228,523.5411,-0.4680,-0.0156,525.3477,-0.1390,0.0861,9.7491,-0.0099,-0.1831,0.1221,0.1221
1684208828651300268,523.5411,-0.4676,-0.0156,525.3179,-0.1557,0.1507,9.8301,-0.0082,-0.2441,-0.0610,0.0000
1684208828659884788,523.5410,-0.4673,-0.0156,525.3179,-0.1437,0.1316,9.8420,-0.0059,-0.3662,-0.0610,0.0610
1684208828661020202,523.5409,-0.4670,-0.0156,525.3179,-0.0695,0.0837,9.8135,-0.0053,-0.1221,0.0000,0.0610
1684208828669067971,523.5408,-0.4666,-0.0157,525.3179,-0.1318,0.1220,9.8111,-0.0048,-0.1221,0.0000,0.0000
1684208828670957412,523.5407,-0.4663,-0.0157,525.3179,-0.1270,0.1124,9.8182,-0.0039,-0.2441,0.1221,0.0000
1684208828679832243,523.5406,-0.4660,-0.0157,525.3179,-0.1437,0.1076,9.7944,-0.0043,-0.1831,-0.0610,0.1221
1684208828680965991,523.5405,-0.4656,-0.0157,525.3179,-0.1030,0.0742,9.8635,-0.0012,-0.3052,-0.0610,0.0610
1684208828689067172,523.5404,-0.4653,-0.0157,525.3179,-0.1198,0.0957,9.7349,-0.0047,-0.3052,0.0000,0.0610
1684208828693111700,523.5403,-0.4649,-0.0157,525.3179,-0.1102,0.0789,9.7944,-0.0051,-0.0610,0.0610,-0.1221
1684208828695957027,523.5402,-0.4646,-0.0158,525.3179,-0.1318,0.0646,9.8468,-0.0028,-0.3052,-0.0610,0.1221
1684208828704827400,523.5402,-0.4642,-0.0158,525.3128,-0.1102,0.1076,9.8182,-0.0020,-0.1831,0.0000,0.0000
1684208828709075038,523.5401,-0.4639,-0.0158,525.3128,-0.1246,0.0813,9.8301,-0.0007,-0.3052,-0.0610,0.0000
1684208828710948480,523.5400,-0.4635,-0.0158,525.3128,-0.1413,0.1124,9.8397,0.0010,-0.1221,-0.0610,0.0610
1684208828719897431,523.5399,-0.4632,-0.0158,525.3128,-0.1294,0.1316,9.7277,-0.0030,-0.1831,-0.0610,0.0610
1684208828720958976,523.5398,-0.4628,-0.0158,525.3128,-0.1270,0.0765,9.7658,-0.0048,-0.0610,0.0000,0.0000
1684208828729066740,523.5397,-0.4625,-0.0159,525.3128,-0.1461,0.1220,9.8420,-0.0028,-0.2441,-0.0610,0.0610
1684208828730928183,523.5397,-0.4621,-0.0159,525.3128,-0.1126,0.1196,9.7491,-0.0055,-0.2441,0.0000,0.1221
1684208828739805889,523.5396,-0.4618,-0.0159,525.3128,-0.1318,0.0909,9.8158,-0.0047,-0.1831,0.0610,0.1221
1684208828741153412,523.5395,-0.4615,-0.0159,525.3128,-0.1198,0.0933,9.7777,-0.0059,-0.1221,0.0610,0.0000
1684208828749118228,523.5394,-0.4611,-0.0159,525.3128,-0.1413,0.1292,9.7968,-0.0060,-0.1831,0.0000,0.0000
1684208828751271024,523.5394,-0.4608,-0.0160,525.2628,-0.1126,0.1124,9.8182,-0.0051,-0.3052,-0.1831,0.1221
1684208828759806089,523.5392,-0.4605,-0.0160,525.2628,-0.1270,0.1292,9.7372,-0.0083,-0.3052,0.0000,0.0000
1684208828760939629,523.5391,-0.4602,-0.0160,525.2628,-0.1485,0.1076,9.8039,-0.0080,-0.1221,-0.0610,0.0610
1684208828769813793,523.5390,-0.4599,-0.0160,525.2628,-0.1437,0.1053,9.7753,-0.0091,-0.1221,0.0000,0.1221
1684208828770961623,523.5389,-0.4596,-0.0160,525.2628,-0.1342,0.0909,9.7873,-0.0096,-0.1221,0.0000,0.0000
1684208828779798999,523.5387,-0.4593,-0.0160,525.2628,-0.1198,0.1435,9.7849,-0.0102,-0.3052,-0.0610,0.0000
1684208828780937163,523.5386,-0.4590,-0.0161,525.2628,-0.1150,0.0957,9.7873,-0.0106,-0.1221,0.0000,0.1221
1684208828789066050,523.5385,-0.4587,-0.0161,525.2628,-0.1198,0.1292,9.7491,-0.0129,-0.1221,0.0610,0.0610
1684208828793117536,523.5384,-0.4584,-0.0161,525.2628,-0.1533,0.0885,9.6753,-0.0188,-0.1831,0.0000,0.0610
1684208828799790408,523.5383,-0.4582,-0.0161,525.2628,-0.1677,0.1076,9.7706,-0.0196,-0.3052,-0.0610,0.0000
1684208828801254590,523.5381,-0.4579,-0.0161,525.2926,-0.1437,0.0789,9.8158,-0.0181,0.0000,0.0000,-0.1221
1684208828809068876,523.5381,-0.4576,-0.0161,525.2926,-0.1006,0.1244,9.7325,-0.0209,-0.2441,0.0610,0.0000
1684208828810898946,523.5380,-0.4574,-0.0162,525.2926,-0.1006,0.0909,9.7849,-0.0209,-0.2441,0.0000,0.0610
1684208828819791276,523.5379,-0.4571,-0.0162,525.2926,-0.1294,0.1076,9.7682,-0.0217,-0.1221,-0.0610,0.0000
1684208828820932481,523.5378,-0.4569,-0.0162,525.2926,-0.1413,0.0933,9.7420,-0.0238,-0.1221,0.0000,0.0000
1684208828829069785,523.5378,-0.4566,-0.0162,525.2926,-0.1198,0.1148,9.8325,-0.0213,-0.0610,0.1221,0.0610
1684208828830964017,523.5377,-0.4564,-0.0162,525.2926,-0.1413,0.1196,9.8254,-0.0193,-0.2441,-0.0610,0.0610
1684208828839767645,523.5376,-0.4561,-0.0162,525.2926,-0.1270,0.1220,9.7444,-0.0214,-0.2441,-0.0610,0.0000
1684208828840901226,523.5375,-0.4559,-0.0163,525.2926,-0.1605,0.1411,9.7349,-0.0239,-0.2441,0.0000,0.0000
1684208828846955020,523.5375,-0.4556,-0.0163,525.2926,-0.1677,0.1005,9.7730,-0.0243,-0.1831,0.1831,0.0610
1684208828854779763,523.5374,-0.4554,-0.0163,525.2898,-0.1174,0.0981,9.7801,-0.0244,-0.2441,-0.1831,0.0610
1684208828855917428,523.5373,-0.4551,-0.0163,525.2898,-0.1174,0.0981,9.8563,-0.0206,-0.1831,-0.0610,0.0000
1684208828864764927,523.5373,-0.4549,-0.0163,525.2898,-0.0982,0.0957,9.7801,-0.0209,-0.1831,0.0000,0.1221
1684208828865947630,523.5372,-0.4546,-0.0164,525.2898,-0.1054,0.1100,9.8206,-0.0192,-0.2441,-0.2441,0.0000
1684208828874751591,523.5372,-0.4544,-0.0164,525.2898,-0.1366,0.0885,9.7992,-0.0185,-0.3052,-0.0610,0.0000
1684208828875878798,523.5371,-0.4541,-0.0164,525.2898,-0.0910,0.1244,9.7968,-0.0181,-0.1831,0.0610,0.0610
1684208828880886212,523.5370,-0.4538,-0.0164,525.2898,-0.1509,0.1387,9.7491,-0.0200,-0.2441,0.0610,0.0000
1684208828889066220,523.5370,-0.4536,-0.0164,525.2898,-0.1342,0.1172,9.7992,-0.0194,-0.3052,0.0000,0.0610
1684208828894753000,523.5369,-0.4533,-0.0164,525.2898,-0.1294,0.1148,9.7253,-0.0224,-0.2441,-0.0610,0.0000
1684208828895882582,523.5369,-0.4531,-0.0165,525.2898,-0.0982,0.1100,9.7587,-0.0237,-0.1831,-0.0610,0.0000
1684208828904751830,523.5368,-0.4528,-0.0165,525.2549,-0.1150,0.1220,9.8063,-0.0225,-0.2441,0.0610,0.1221
1684208828905935366,523.5367,-0.4526,-0.0165,525.2549,-0.1461,0.1172,9.7968,-0.0218,0.0000,0.0000,0.0610
1684208828910914490,523.5366,-0.4523,-0.0165,525.2549,-0.1174,0.1387,9.8516,-0.0185,-0.2441,-0.0610,0.0000
1684208828919823569,523.5365,-0.4521,-0.0165,525.2549,-0.0934,0.1387,9.7349,-0.0211,-0.2441,-0.0610,0.0610
1684208828920893863,523.5364,-0.4518,-0.0165,525.2549,-0.1366,0.1268,9.8373,-0.0185,-0.3052,-0.0610,0.0610
1684208828929066330,523.5363,-0.4515,-0.0166,525.2549,-0.0839,0.1268,9.8611,-0.0148,-0.2441,-0.0610,0.1221
1684208828934731903,523.5362,-0.4512,-0.0166,525.2549,-0.1150,0.1029,9.8230,-0.0133,-0.2441,0.0610,0.1221
1684208828935859985,523.5361,-0.4509,-0.0166,525.2549,-0.1222,0.1244,9.8944,-0.0082,-0.2441,-0.0610,0.0610
1684208828940844067,523.5361,-0.4506,-0.0166,525.2549,-0.1102,0.1148,9.8301,-0.0066,-0.2441,-0.0610,0.0610
1684208828949077780,523.5360,-0.4503,-0.0166,525.2549,-0.1342,0.0933,9.7611,-0.0085,0.0000,0.0610,0.0000
1684208828951195495,523.5359,-0.4500,-0.0166,525.2997,-0.1318,0.0885,9.8468,-0.0060,-0.2441,0.0000,0.0000
1684208828959722894,523.5359,-0.4496,-0.0167,525.2997,-0.1030,0.1483,9.8015,-0.0060,-0.3052,-0.3052,0.0000
1684208828960856892,523.5358,-0.4493,-0.0167,525.2997,-0.1653,0.1340,9.8682,-0.0025,-0.2441,-0.0610,0.0000
